time,robot_x_axis,robot_y_axis,robot_z_axis
1661977531821526765,0.0863,-0.0321,0.01
1661977531850349426,0.0863,-0.0321,0.01
1661977531878983497,0.0863,-0.032,0.01
1661977531907840490,0.0863,-0.0319,0.01
1661977531936263561,0.0863,-0.0318,0.01
1661977531973108291,0.0863,-0.0317,0.01
1661977532001786708,0.0863,-0.0317,0.01
1661977532030484914,0.0863,-0.0316,0.01
1661977532059273958,0.0863,-0.0315,0.01
1661977532087869405,0.0863,-0.0315,0.01
1661977532116494417,0.0863,-0.0314,0.01
1661977532145414829,0.0863,-0.0313,0.01
1661977532173879861,0.0863,-0.0312,0.01
1661977532202589750,0.0863,-0.0312,0.01
1661977532231272220,0.0863,-0.0311,0.01
1661977532259925603,0.0863,-0.031,0.01
1661977532288467645,0.0863,-0.0309,0.01
1661977532317159652,0.0863,-0.0309,0.01
1661977532354029655,0.0863,-0.0308,0.01
1661977532382659912,0.0863,-0.0307,0.01
1661977532411537408,0.0863,-0.0306,0.01
1661977532440076828,0.0863,-0.0306,0.01
1661977532468734264,0.0863,-0.0305,0.01
1661977532497683286,0.0863,-0.0304,0.01
1661977532526755332,0.0863,-0.0303,0.01
1661977532554941654,0.0863,-0.0303,0.01
1661977532583473443,0.0863,-0.0302,0.01
1661977532612252950,0.0863,-0.0301,0.01
1661977532640921592,0.0863,-0.03,0.01
1661977532669547319,0.0863,-0.03,0.01
1661977532698256731,0.0863,-0.0299,0.01
1661977532726818799,0.0863,-0.0298,0.01
1661977532763704299,0.0863,-0.0297,0.01
1661977532792436361,0.0863,-0.0297,0.01
1661977532821216344,0.0863,-0.0296,0.01
1661977532849721908,0.0863,-0.0295,0.01
1661977532878394126,0.0863,-0.0294,0.01
1661977532907023668,0.0863,-0.0294,0.01
1661977532935801744,0.0863,-0.0293,0.01
1661977532964411020,0.0863,-0.0292,0.01
1661977532993042707,0.0863,-0.0292,0.01
1661977533021772623,0.0863,-0.0291,0.01
1661977533050552368,0.0863,-0.029,0.01
1661977533079574584,0.0863,-0.0289,0.01
1661977533107868432,0.0863,-0.0289,0.01
1661977533144644498,0.0863,-0.0288,0.01
