time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.name,.position,.velocity,.effort
2022/10/21/16:52:12.889428,406378,1666392732,888300657,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:12.938142,406379,1666392732,937462329,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:12.987424,406380,1666392732,986686229,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:13.036751,406381,1666392733,35878181,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:13.089234,406382,1666392733,85805654,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:13.136499,406383,1666392733,134420156,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:13.184703,406384,1666392733,183438062,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:13.233876,406385,1666392733,232588291,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:13.283998,406386,1666392733,281990766,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:13.335729,406387,1666392733,334849596,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:13.385504,406388,1666392733,384669780,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:13.435318,406389,1666392733,433477401,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:13.484510,406390,1666392733,482757806,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:13.533096,406391,1666392733,531764984,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:13.581980,406392,1666392733,581009387,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:13.630803,406393,1666392733,629788637,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:13.679847,406394,1666392733,678952693,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:13.729935,406395,1666392733,728274345,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:13.779178,406396,1666392733,777580261,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:13.831530,406397,1666392733,830440759,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:13.881236,406398,1666392733,879691123,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:13.929835,406399,1666392733,928825616,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:13.979283,406400,1666392733,978100061,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:14.027731,406401,1666392734,27110815,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:14.077178,406402,1666392734,76260089,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:14.126446,406403,1666392734,125437498,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:14.175538,406404,1666392734,174561023,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:14.224937,406405,1666392734,223735332,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:14.274581,406406,1666392734,273353815,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:14.326851,406407,1666392734,326052427,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:14.376097,406408,1666392734,375324249,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:14.426009,406409,1666392734,424485921,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:14.474421,406410,1666392734,473803281,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:14.523641,406411,1666392734,522925376,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:14.573203,406412,1666392734,572091341,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:14.622233,406413,1666392734,621220350,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:14.671974,406414,1666392734,670350313,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:14.720734,406415,1666392734,719486474,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:14.770238,406416,1666392734,768916845,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:14.822438,406417,1666392734,821669578,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:14.871830,406418,1666392734,870950460,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:14.920762,406419,1666392734,920116186,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:14.970169,406420,1666392734,969348430,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:15.019565,406421,1666392735,18651247,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:15.069037,406422,1666392735,67821502,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:15.117843,406423,1666392735,116789817,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:15.167575,406424,1666392735,165887832,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:15.216445,406425,1666392735,215268611,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:15.266969,406426,1666392735,265605211,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:15.318424,406427,1666392735,317531585,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:15.367957,406428,1666392735,366578102,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:15.417190,406429,1666392735,415805578,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:15.466311,406430,1666392735,464908838,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:15.515267,406431,1666392735,514185190,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:15.564453,406432,1666392735,563380718,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:15.615701,406433,1666392735,613229036,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:15.662750,406434,1666392735,661716938,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:15.712159,406435,1666392735,710826396,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:15.761433,406436,1666392735,760210037,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:15.813937,406437,1666392735,813205480,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:15.863182,406438,1666392735,862401485,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:15.912715,406439,1666392735,911509990,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:15.963042,406440,1666392735,961433410,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:16.011243,406441,1666392736,10024547,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:16.061113,406442,1666392736,59761524,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:16.109293,406443,1666392736,108342885,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:16.158108,406444,1666392736,157428503,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:16.207226,406445,1666392736,206406354,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:16.257440,406446,1666392736,255847692,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:16.309573,406447,1666392736,308565139,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:16.359126,406448,1666392736,357843875,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:16.409744,406449,1666392736,407210826,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:16.457248,406450,1666392736,456403970,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:16.506677,406451,1666392736,505446434,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:16.555466,406452,1666392736,554554700,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:16.604797,406453,1666392736,603707313,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:16.653834,406454,1666392736,652891397,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:16.702841,406455,1666392736,702143192,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:16.753374,406456,1666392736,751444816,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:16.805349,406457,1666392736,804327487,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:16.854860,406458,1666392736,853702068,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:16.903943,406459,1666392736,902910470,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:16.954969,406460,1666392736,952193498,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:17.002244,406461,1666392737,1265764,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:17.051203,406462,1666392737,50252199,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:17.100608,406463,1666392737,99525928,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:17.149205,406464,1666392737,148490428,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:17.199245,406465,1666392737,197712659,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:17.248150,406466,1666392737,247068166,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:17.302930,406467,1666392737,300049066,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:17.350418,406468,1666392737,349408626,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:17.400105,406469,1666392737,398474931,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:17.448704,406470,1666392737,447623968,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:17.497419,406471,1666392737,496715068,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:17.547087,406472,1666392737,545953035,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:17.597335,406473,1666392737,595239162,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:17.645180,406474,1666392737,644318819,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:17.695365,406475,1666392737,694020032,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:17.746977,406476,1666392737,746410608,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:17.800513,406477,1666392737,799618244,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:17.850211,406478,1666392737,848944664,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:17.901346,406479,1666392737,899003028,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:17.948981,406480,1666392737,947523832,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:17.997494,406481,1666392737,996683120,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:18.046702,406482,1666392738,45774698,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:18.096088,406483,1666392738,94832897,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:18.146081,406484,1666392738,144541263,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:18.194777,406485,1666392738,193484783,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:18.244105,406486,1666392738,242864370,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:18.296647,406487,1666392738,295536041,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:18.346159,406488,1666392738,344872474,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:18.394932,406489,1666392738,393904447,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:18.444186,406490,1666392738,443268537,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:18.493557,406491,1666392738,492359876,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:18.542973,406492,1666392738,541537523,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:18.591752,406493,1666392738,590706586,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:18.640754,406494,1666392738,639818668,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:18.690312,406495,1666392738,689445972,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:18.739293,406496,1666392738,738385438,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:18.791765,406497,1666392738,790957927,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:18.841550,406498,1666392738,840408563,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:18.890657,406499,1666392738,889718770,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:18.939753,406500,1666392738,938793897,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:18.989544,406501,1666392738,987987518,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:19.039846,406502,1666392739,37313699,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:19.088061,406503,1666392739,86807489,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:19.136445,406504,1666392739,135519027,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:19.185847,406505,1666392739,184728860,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:19.234921,406506,1666392739,234112024,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:19.288752,406507,1666392739,286788940,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:19.337066,406508,1666392739,335983514,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:19.385922,406509,1666392739,385177135,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:19.435416,406510,1666392739,434482097,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:19.484577,406511,1666392739,483549594,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:19.533805,406512,1666392739,532715797,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:19.583073,406513,1666392739,581777334,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:19.632479,406514,1666392739,631115198,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:19.682115,406515,1666392739,680236577,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:19.731017,406516,1666392739,729794263,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:19.783472,406517,1666392739,782490253,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:19.833365,406518,1666392739,831833124,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:19.882565,406519,1666392739,881623506,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:19.931784,406520,1666392739,930354833,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:19.980479,406521,1666392739,979262828,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:20.029590,406522,1666392740,28365373,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:20.078827,406523,1666392740,77617883,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:20.128496,406524,1666392740,126644849,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:20.178056,406525,1666392740,175839662,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:20.225938,406526,1666392740,225248813,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:20.279467,406527,1666392740,278053522,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:20.328421,406528,1666392740,327439069,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:20.377494,406529,1666392740,376522302,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:20.426489,406530,1666392740,425693273,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:20.478073,406531,1666392740,474947690,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:20.525315,406532,1666392740,524199962,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:20.574726,406533,1666392740,573279380,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:20.623494,406534,1666392740,622362375,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:20.672549,406535,1666392740,671425342,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:20.722076,406536,1666392740,720935583,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:20.774611,406537,1666392740,773664951,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:20.823867,406538,1666392740,822958946,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:20.873751,406539,1666392740,872211694,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:20.922482,406540,1666392740,921441793,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:20.971560,406541,1666392740,970459699,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:21.020629,406542,1666392741,19616365,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:21.071610,406543,1666392741,68806171,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:21.119083,406544,1666392741,117907285,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:21.168107,406545,1666392741,167198657,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:21.217361,406546,1666392741,216525077,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:21.270589,406547,1666392741,269672870,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:21.319780,406548,1666392741,318846225,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:21.369342,406549,1666392741,367928743,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:21.418079,406550,1666392741,417056322,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:21.467132,406551,1666392741,466258287,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:21.516621,406552,1666392741,515465736,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:21.566363,406553,1666392741,564533710,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:21.614900,406554,1666392741,613693952,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:21.664897,406555,1666392741,662918806,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:21.713645,406556,1666392741,712435483,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:21.766800,406557,1666392741,765149593,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:21.816119,406558,1666392741,814423561,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:21.865469,406559,1666392741,863630294,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:21.914544,406560,1666392741,913130998,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:21.962806,406561,1666392741,961870670,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:22.012305,406562,1666392742,10981559,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:22.061429,406563,1666392742,60070514,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:22.110299,406564,1666392742,109272480,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:22.159774,406565,1666392742,158625125,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:22.209304,406566,1666392742,207963943,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:22.261772,406567,1666392742,260674715,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:22.311020,406568,1666392742,309914350,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:22.359851,406569,1666392742,359152078,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:22.409697,406570,1666392742,408365726,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:22.462468,406571,1666392742,457984447,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:22.507551,406572,1666392742,506784200,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
2022/10/21/16:52:22.556646,406573,1666392742,555841445,,"['joint_1', 'joint_2', 'joint_3']","(0.052, -0.057, 0.15)",(),()
