rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,voltage,current,wfs
1666980463743060373,,179,,1666980463,742783784,'',0.20000000298023224,0.0,7.699999809265137
1666980463788102103,,180,,1666980463,787796497,'',0.20000000298023224,0.0,7.699999809265137
1666980463838992582,,181,,1666980463,838783025,'',0.20000000298023224,0.0,7.699999809265137
1666980463888425869,,182,,1666980463,888076782,'',0.20000000298023224,0.0,7.699999809265137
1666980463938404442,,183,,1666980463,938075065,'',0.20000000298023224,0.0,7.699999809265137
1666980463989021680,,184,,1666980463,988669633,'',0.20000000298023224,0.0,7.699999809265137
1666980464039757302,,185,,1666980464,39358615,'',0.20999999344348907,0.0,7.699999809265137
1666980464089485768,,186,,1666980464,89109182,'',0.20999999344348907,0.0,7.699999809265137
1666980464132709260,,187,,1666980464,132382154,'',0.20999999344348907,0.0,7.699999809265137
1666980464139562422,,188,,1666980464,139288663,'',0.20999999344348907,0.0,7.699999809265137
1666980464147972344,,189,,1666980464,147586107,'',0.20999999344348907,0.0,7.699999809265137
1666980464189848751,,190,,1666980464,189477682,'',0.20999999344348907,0.0,7.699999809265137
1666980464240085843,,191,,1666980464,239776849,'',0.20999999344348907,0.0,7.699999809265137
1666980464290115003,,192,,1666980464,289660930,'',0.20999999344348907,0.0,7.699999809265137
1666980464340093082,,193,,1666980464,339718818,'',0.20999999344348907,0.0,7.699999809265137
1666980464390600449,,194,,1666980464,390223979,'',0.20999999344348907,0.0,7.699999809265137
1666980464440849207,,195,,1666980464,440513134,'',0.20999999344348907,0.0,7.699999809265137
1666980464448850930,,196,,1666980464,448521614,'',0.20999999344348907,0.0,7.699999809265137
1666980464491131738,,197,,1666980464,490803480,'',0.20999999344348907,0.0,7.699999809265137
1666980464541488086,,198,,1666980464,541224956,'',0.20999999344348907,0.0,7.699999809265137
1666980464591398477,,199,,1666980464,591108083,'',0.20999999344348907,0.0,7.699999809265137
1666980464641559270,,200,,1666980464,641255140,'',0.20999999344348907,0.0,7.699999809265137
1666980464693172494,,201,,1666980464,691531181,'',0.20999999344348907,0.0,7.699999809265137
1666980464741891702,,202,,1666980464,741554975,'',0.20999999344348907,0.0,7.699999809265137
1666980464746980324,,203,,1666980464,746639966,'',0.20999999344348907,0.0,7.699999809265137
1666980464792426997,,204,,1666980464,791628360,'',0.20999999344348907,0.0,7.699999809265137
1666980464841958020,,205,,1666980464,841694831,'',0.20999999344348907,0.0,7.699999809265137
1666980464892432039,,206,,1666980464,892023801,'',0.20999999344348907,0.0,7.699999809265137
1666980464942605585,,207,,1666980464,942320585,'',0.20999999344348907,0.0,7.699999809265137
1666980464992818569,,208,,1666980464,992327213,'',0.20999999344348907,0.0,7.699999809265137
1666980465044132832,,209,,1666980465,43820142,'',0.029999999329447746,0.0,7.699999809265137
1666980465093155884,,210,,1666980465,92867851,'',0.029999999329447746,0.0,7.699999809265137
1666980465136551194,,211,,1666980465,136252641,'',0.029999999329447746,0.0,7.699999809265137
1666980465143387682,,212,,1666980465,143126487,'',0.029999999329447746,0.0,7.699999809265137
1666980465151398140,,213,,1666980465,151116371,'',0.029999999329447746,0.0,7.699999809265137
1666980465193392295,,214,,1666980465,193125963,'',0.029999999329447746,0.0,7.699999809265137
1666980465243553012,,215,,1666980465,243216991,'',0.029999999329447746,0.0,7.699999809265137
1666980465299667371,,216,,1666980465,296267986,'',0.029999999329447746,0.0,7.699999809265137
1666980465344707660,,217,,1666980465,344386100,'',0.029999999329447746,0.0,7.699999809265137
1666980465394941275,,218,,1666980465,394577503,'',0.029999999329447746,0.0,7.699999809265137
1666980465444686727,,219,,1666980465,444131135,'',0.029999999329447746,0.0,7.699999809265137
1666980465453324939,,220,,1666980465,452431917,'',0.029999999329447746,0.0,7.699999809265137
1666980465494657149,,221,,1666980465,494345664,'',0.0,0.0,7.699999809265137
1666980465544985517,,222,,1666980465,544763565,'',0.0,0.0,7.699999809265137
1666980465595327205,,223,,1666980465,595061063,'',0.0,0.0,7.699999809265137
1666980465645187050,,224,,1666980465,644838333,'',0.0,0.0,7.699999809265137
1666980465695611733,,225,,1666980465,695242166,'',0.0,0.0,7.699999809265137
1666980465745519200,,226,,1666980465,745194435,'',0.0,0.0,7.699999809265137
1666980465751029675,,227,,1666980465,750711202,'',0.0,0.0,7.699999809265137
1666980465797369061,,228,,1666980465,796730995,'',0.0,0.0,1.5
1666980465846796821,,229,,1666980465,846377372,'',23.420000076293945,0.0,7.699999809265137
1666980465896338248,,230,,1666980465,895920276,'',23.420000076293945,58.70000076293945,7.699999809265137
1666980465947253828,,231,,1666980465,946915149,'',23.420000076293945,58.70000076293945,7.699999809265137
1666980465996502046,,232,,1666980465,996237039,'',23.420000076293945,58.70000076293945,7.699999809265137
1666980466047629713,,233,,1666980466,46993494,'',23.420000076293945,58.70000076293945,1.5
1666980466099382910,,234,,1666980466,99043369,'',23.420000076293945,58.70000076293945,7.699999809265137
1666980466141043274,,235,,1666980466,140446186,'',23.420000076293945,58.70000076293945,1.5
1666980466147830586,,236,,1666980466,147519350,'',23.420000076293945,58.70000076293945,1.5
1666980466155784743,,237,,1666980466,155379772,'',16.610000610351562,58.70000076293945,1.5
1666980466197736424,,238,,1666980466,197350025,'',16.610000610351562,110.9000015258789,1.5
1666980466248150446,,239,,1666980466,247768402,'',16.610000610351562,110.9000015258789,1.5
1666980466298068130,,240,,1666980466,297759294,'',16.610000610351562,110.9000015258789,7.699999809265137
1666980466349009003,,241,,1666980466,348774194,'',17.649999618530273,121.9000015258789,7.699999809265137
1666980466398418620,,242,,1666980466,398114204,'',17.649999618530273,121.9000015258789,7.699999809265137
1666980466448739534,,243,,1666980466,448439121,'',17.649999618530273,121.9000015258789,1.5
1666980466456858322,,244,,1666980466,456556081,'',17.649999618530273,121.9000015258789,1.5
1666980466498607167,,245,,1666980466,498331546,'',17.649999618530273,121.9000015258789,7.699999809265137
1666980466549485294,,246,,1666980466,549012660,'',17.649999618530273,121.9000015258789,7.699999809265137
1666980466599782427,,247,,1666980466,599367380,'',17.649999618530273,124.0999984741211,7.699999809265137
1666980466649550714,,248,,1666980466,649167776,'',17.649999618530273,124.0999984741211,7.699999809265137
1666980466699780289,,249,,1666980466,699512720,'',15.770000457763672,124.0999984741211,7.699999809265137
1666980466749930075,,250,,1666980466,749648809,'',15.770000457763672,124.0999984741211,7.699999809265137
1666980466754774523,,251,,1666980466,754512786,'',15.770000457763672,124.0999984741211,7.699999809265137
1666980466800292841,,252,,1666980466,799760341,'',15.770000457763672,124.0999984741211,7.699999809265137
1666980466850001502,,253,,1666980466,849733591,'',16.15999984741211,124.0999984741211,7.699999809265137
1666980466901798541,,254,,1666980466,900570154,'',16.15999984741211,133.5,7.699999809265137
1666980466950817559,,255,,1666980466,950439929,'',16.15999984741211,133.5,7.699999809265137
1666980467001283327,,256,,1666980467,965595,'',16.15999984741211,133.5,7.699999809265137
1666980467051108840,,257,,1666980467,50815820,'',16.15999984741211,133.5,7.699999809265137
1666980467101293841,,258,,1666980467,100973844,'',16.15999984741211,133.5,3.299999952316284
1666980467144310871,,259,,1666980467,143939495,'',17.329999923706055,118.80000305175781,3.299999952316284
1666980467151546222,,260,,1666980467,151257514,'',17.329999923706055,118.80000305175781,3.299999952316284
1666980467159357959,,261,,1666980467,159106731,'',17.329999923706055,118.80000305175781,7.699999809265137
1666980467202619474,,262,,1666980467,201918363,'',17.329999923706055,118.80000305175781,7.699999809265137
1666980467252084913,,263,,1666980467,251825094,'',17.329999923706055,118.80000305175781,7.699999809265137
1666980467302284227,,264,,1666980467,302020549,'',17.329999923706055,118.80000305175781,7.699999809265137
1666980467352160167,,265,,1666980467,351856708,'',17.329999923706055,117.69999694824219,3.299999952316284
1666980467402231102,,266,,1666980467,401849746,'',17.790000915527344,117.69999694824219,7.699999809265137
1666980467452400395,,267,,1666980467,452153444,'',17.790000915527344,117.69999694824219,3.299999952316284
1666980467461279560,,268,,1666980467,460927248,'',17.790000915527344,117.69999694824219,3.299999952316284
1666980467502500779,,269,,1666980467,502223730,'',17.790000915527344,117.69999694824219,7.699999809265137
1666980467552794514,,270,,1666980467,552498102,'',17.790000915527344,117.69999694824219,7.699999809265137
1666980467603989006,,271,,1666980467,603690147,'',17.790000915527344,117.69999694824219,7.699999809265137
1666980467653251389,,272,,1666980467,652786493,'',16.600000381469727,117.30000305175781,7.699999809265137
1666980467703286295,,273,,1666980467,703006267,'',16.600000381469727,117.30000305175781,7.699999809265137
1666980467753950567,,274,,1666980467,753630638,'',16.600000381469727,117.30000305175781,7.699999809265137
1666980467758951620,,275,,1666980467,758665561,'',16.600000381469727,117.30000305175781,7.699999809265137
1666980467803628132,,276,,1666980467,803329944,'',16.600000381469727,117.30000305175781,7.699999809265137
1666980467854424693,,277,,1666980467,854016542,'',16.65999984741211,111.5999984741211,7.699999809265137
1666980467904102065,,278,,1666980467,903853893,'',16.65999984741211,111.5999984741211,7.699999809265137
1666980467954333784,,279,,1666980467,954065084,'',16.65999984741211,111.5999984741211,7.699999809265137
1666980468004911291,,280,,1666980468,4596471,'',16.65999984741211,111.5999984741211,7.699999809265137
1666980468054696590,,281,,1666980468,54411172,'',16.65999984741211,111.5999984741211,7.699999809265137
