time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.name,.position,.velocity,.effort
2022/10/25/13:51:23.759427,114596,1666727483,758054733,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.044, 0.0432)",(),()
2022/10/25/13:51:23.787585,114597,1666727483,786713361,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.044, 0.0432)",(),()
2022/10/25/13:51:23.824523,114598,1666727483,823584079,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0439, 0.0432)",(),()
2022/10/25/13:51:23.853094,114599,1666727483,852239847,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0438, 0.0432)",(),()
2022/10/25/13:51:23.881636,114600,1666727483,880899667,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0437, 0.0432)",(),()
2022/10/25/13:51:23.910744,114601,1666727483,909753322,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0437, 0.0432)",(),()
2022/10/25/13:51:23.939548,114602,1666727483,938301086,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0436, 0.0432)",(),()
2022/10/25/13:51:23.971023,114603,1666727483,967513799,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0435, 0.0432)",(),()
2022/10/25/13:51:23.997005,114604,1666727483,995941877,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0434, 0.0432)",(),()
2022/10/25/13:51:24.025321,114605,1666727484,24534225,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0434, 0.0432)",(),()
2022/10/25/13:51:24.054155,114606,1666727484,53199529,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0433, 0.0432)",(),()
2022/10/25/13:51:24.082760,114607,1666727484,81911563,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0432, 0.0432)",(),()
2022/10/25/13:51:24.111427,114608,1666727484,110481739,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0432, 0.0432)",(),()
2022/10/25/13:51:24.140321,114609,1666727484,139167785,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0431, 0.0432)",(),()
2022/10/25/13:51:24.168811,114610,1666727484,167875766,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.043, 0.0432)",(),()
2022/10/25/13:51:24.197431,114611,1666727484,196508169,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0429, 0.0432)",(),()
2022/10/25/13:51:24.234538,114612,1666727484,233276128,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0428, 0.0432)",(),()
2022/10/25/13:51:24.263729,114613,1666727484,262149572,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0428, 0.0432)",(),()
2022/10/25/13:51:24.291970,114614,1666727484,291126966,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0427, 0.0432)",(),()
2022/10/25/13:51:24.321023,114615,1666727484,319458961,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0426, 0.0432)",(),()
2022/10/25/13:51:24.349331,114616,1666727484,347960233,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0425, 0.0432)",(),()
2022/10/25/13:51:24.378425,114617,1666727484,376614093,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0425, 0.0432)",(),()
2022/10/25/13:51:24.406888,114618,1666727484,405426502,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0424, 0.0432)",(),()
2022/10/25/13:51:24.434859,114619,1666727484,433976888,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0423, 0.0432)",(),()
2022/10/25/13:51:24.463703,114620,1666727484,462655782,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0423, 0.0432)",(),()
2022/10/25/13:51:24.492926,114621,1666727484,491362333,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0422, 0.0432)",(),()
2022/10/25/13:51:24.521111,114622,1666727484,520049333,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0421, 0.0432)",(),()
2022/10/25/13:51:24.550152,114623,1666727484,548719882,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.042, 0.0432)",(),()
2022/10/25/13:51:24.578079,114624,1666727484,577380418,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.042, 0.0432)",(),()
2022/10/25/13:51:24.615402,114625,1666727484,614173412,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0419, 0.0432)",(),()
2022/10/25/13:51:24.643800,114626,1666727484,642849445,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0418, 0.0432)",(),()
2022/10/25/13:51:24.672503,114627,1666727484,671599149,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0417, 0.0432)",(),()
2022/10/25/13:51:24.701174,114628,1666727484,700244665,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0417, 0.0432)",(),()
2022/10/25/13:51:24.729747,114629,1666727484,728953838,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0416, 0.0432)",(),()
2022/10/25/13:51:24.758421,114630,1666727484,757588148,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0415, 0.0432)",(),()
2022/10/25/13:51:24.787434,114631,1666727484,786348104,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0414, 0.0432)",(),()
2022/10/25/13:51:24.816464,114632,1666727484,814917802,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0414, 0.0432)",(),()
2022/10/25/13:51:24.845486,114633,1666727484,843804121,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0413, 0.0432)",(),()
2022/10/25/13:51:24.873734,114634,1666727484,872409582,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0412, 0.0432)",(),()
2022/10/25/13:51:24.902037,114635,1666727484,901059865,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0411, 0.0432)",(),()
2022/10/25/13:51:24.930569,114636,1666727484,929758787,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0411, 0.0432)",(),()
2022/10/25/13:51:24.959687,114637,1666727484,958373069,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.041, 0.0432)",(),()
2022/10/25/13:51:24.988665,114638,1666727484,986985445,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0409, 0.0432)",(),()
2022/10/25/13:51:25.024882,114639,1666727485,23838758,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0408, 0.0432)",(),()
2022/10/25/13:51:25.053618,114640,1666727485,52585124,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0408, 0.0432)",(),()
2022/10/25/13:51:25.082424,114641,1666727485,81269264,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0407, 0.0432)",(),()
2022/10/25/13:51:25.113060,114642,1666727485,110192298,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0406, 0.0432)",(),()
2022/10/25/13:51:25.140330,114643,1666727485,139073848,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0405, 0.0432)",(),()
2022/10/25/13:51:25.168879,114644,1666727485,167848587,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0405, 0.0432)",(),()
2022/10/25/13:51:25.196819,114645,1666727485,195997714,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0404, 0.0432)",(),()
2022/10/25/13:51:25.225366,114646,1666727485,224602460,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0403, 0.0432)",(),()
2022/10/25/13:51:25.254266,114647,1666727485,253237724,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0403, 0.0432)",(),()
2022/10/25/13:51:25.283133,114648,1666727485,282006025,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0402, 0.0432)",(),()
2022/10/25/13:51:25.312214,114649,1666727485,310616493,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0401, 0.0432)",(),()
2022/10/25/13:51:25.340113,114650,1666727485,339285612,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.04, 0.0432)",(),()
2022/10/25/13:51:25.368970,114651,1666727485,368070602,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.04, 0.0432)",(),()
2022/10/25/13:51:25.406614,114652,1666727485,404874086,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0399, 0.0432)",(),()
2022/10/25/13:51:25.434827,114653,1666727485,433709859,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0398, 0.0432)",(),()
2022/10/25/13:51:25.462923,114654,1666727485,462175130,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0397, 0.0432)",(),()
2022/10/25/13:51:25.492262,114655,1666727485,490776777,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0397, 0.0432)",(),()
2022/10/25/13:51:25.520316,114656,1666727485,519538640,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0396, 0.0432)",(),()
2022/10/25/13:51:25.549179,114657,1666727485,548187971,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0395, 0.0432)",(),()
2022/10/25/13:51:25.578325,114658,1666727485,576884984,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0394, 0.0432)",(),()
2022/10/25/13:51:25.607147,114659,1666727485,605640411,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0394, 0.0432)",(),()
2022/10/25/13:51:25.635639,114660,1666727485,634358644,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0393, 0.0432)",(),()
2022/10/25/13:51:25.663877,114661,1666727485,662898778,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0392, 0.0432)",(),()
2022/10/25/13:51:25.692842,114662,1666727485,691532850,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0391, 0.0432)",(),()
2022/10/25/13:51:25.721030,114663,1666727485,720225095,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0391, 0.0432)",(),()
2022/10/25/13:51:25.750346,114664,1666727485,748968362,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.039, 0.0432)",(),()
2022/10/25/13:51:25.778279,114665,1666727485,777567386,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0389, 0.0432)",(),()
2022/10/25/13:51:25.815398,114666,1666727485,814478874,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0388, 0.0432)",(),()
2022/10/25/13:51:25.843991,114667,1666727485,843225002,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0388, 0.0432)",(),()
2022/10/25/13:51:25.872699,114668,1666727485,871839284,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0387, 0.0432)",(),()
2022/10/25/13:51:25.902318,114669,1666727485,900648355,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0386, 0.0432)",(),()
2022/10/25/13:51:25.930410,114670,1666727485,929234981,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0385, 0.0432)",(),()
2022/10/25/13:51:25.958761,114671,1666727485,957944631,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0385, 0.0432)",(),()
2022/10/25/13:51:25.987640,114672,1666727485,986755847,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0384, 0.0432)",(),()
2022/10/25/13:51:26.016461,114673,1666727486,15439271,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0383, 0.0432)",(),()
2022/10/25/13:51:26.047276,114674,1666727486,44711112,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0382, 0.0432)",(),()
2022/10/25/13:51:26.074661,114675,1666727486,73472976,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0382, 0.0432)",(),()
2022/10/25/13:51:26.102169,114676,1666727486,101457595,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0381, 0.0432)",(),()
2022/10/25/13:51:26.130856,114677,1666727486,129979848,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.038, 0.0432)",(),()
2022/10/25/13:51:26.160784,114678,1666727486,158564329,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.038, 0.0432)",(),()
2022/10/25/13:51:26.196480,114679,1666727486,195361375,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0379, 0.0432)",(),()
2022/10/25/13:51:26.224890,114680,1666727486,224066019,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0378, 0.0432)",(),()
2022/10/25/13:51:26.253535,114681,1666727486,252693653,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0377, 0.0432)",(),()
2022/10/25/13:51:26.283968,114682,1666727486,281500816,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0376, 0.0432)",(),()
2022/10/25/13:51:26.311220,114683,1666727486,310093164,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0376, 0.0432)",(),()
2022/10/25/13:51:26.340667,114684,1666727486,338943481,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0375, 0.0432)",(),()
2022/10/25/13:51:26.369144,114685,1666727486,367490530,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0374, 0.0432)",(),()
2022/10/25/13:51:26.397248,114686,1666727486,396172046,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0374, 0.0432)",(),()
2022/10/25/13:51:26.428297,114687,1666727486,425424098,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0373, 0.0432)",(),()
2022/10/25/13:51:26.454962,114688,1666727486,453926086,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0372, 0.0432)",(),()
2022/10/25/13:51:26.483173,114689,1666727486,482263088,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0371, 0.0432)",(),()
2022/10/25/13:51:26.511972,114690,1666727486,510929107,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0371, 0.0432)",(),()
2022/10/25/13:51:26.541106,114691,1666727486,539562940,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.037, 0.0432)",(),()
2022/10/25/13:51:26.572499,114692,1666727486,568635225,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0369, 0.0432)",(),()
2022/10/25/13:51:26.606232,114693,1666727486,605402946,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0368, 0.0432)",(),()
2022/10/25/13:51:26.635539,114694,1666727486,633814573,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0368, 0.0432)",(),()
2022/10/25/13:51:26.663526,114695,1666727486,662395238,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0367, 0.0432)",(),()
2022/10/25/13:51:26.692111,114696,1666727486,691113948,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0366, 0.0432)",(),()
2022/10/25/13:51:26.720977,114697,1666727486,719654321,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0365, 0.0432)",(),()
2022/10/25/13:51:26.749705,114698,1666727486,748384952,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0365, 0.0432)",(),()
2022/10/25/13:51:26.782407,114699,1666727486,777576446,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0364, 0.0432)",(),()
2022/10/25/13:51:26.807778,114700,1666727486,806380748,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0363, 0.0432)",(),()
2022/10/25/13:51:26.837165,114701,1666727486,834971904,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0362, 0.0432)",(),()
2022/10/25/13:51:26.865878,114702,1666727486,864388942,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0362, 0.0432)",(),()
2022/10/25/13:51:26.893209,114703,1666727486,892195701,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0361, 0.0432)",(),()
2022/10/25/13:51:26.922062,114704,1666727486,921037197,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.036, 0.0432)",(),()
2022/10/25/13:51:26.950086,114705,1666727486,949354648,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.036, 0.0432)",(),()
2022/10/25/13:51:26.987006,114706,1666727486,986029386,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0359, 0.0432)",(),()
2022/10/25/13:51:27.017010,114707,1666727487,14920473,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0358, 0.0432)",(),()
2022/10/25/13:51:27.044427,114708,1666727487,43435096,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0357, 0.0432)",(),()
2022/10/25/13:51:27.073553,114709,1666727487,72126626,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0356, 0.0432)",(),()
2022/10/25/13:51:27.102020,114710,1666727487,100726604,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0356, 0.0432)",(),()
2022/10/25/13:51:27.131099,114711,1666727487,129481554,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0355, 0.0432)",(),()
2022/10/25/13:51:27.159359,114712,1666727487,158346176,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0354, 0.0432)",(),()
2022/10/25/13:51:27.187941,114713,1666727487,187051773,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0354, 0.0432)",(),()
2022/10/25/13:51:27.216492,114714,1666727487,215440750,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0353, 0.0432)",(),()
2022/10/25/13:51:27.244716,114715,1666727487,244125843,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0352, 0.0432)",(),()
2022/10/25/13:51:27.274215,114716,1666727487,272807121,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0351, 0.0432)",(),()
2022/10/25/13:51:27.306302,114717,1666727487,301783084,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0351, 0.0432)",(),()
2022/10/25/13:51:27.331840,114718,1666727487,330562353,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.035, 0.0432)",(),()
2022/10/25/13:51:27.359433,114719,1666727487,358801603,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0349, 0.0432)",(),()
2022/10/25/13:51:27.396894,114720,1666727487,395696878,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0348, 0.0432)",(),()
2022/10/25/13:51:27.425704,114721,1666727487,424334526,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0347, 0.0432)",(),()
2022/10/25/13:51:27.454422,114722,1666727487,453127622,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0347, 0.0432)",(),()
2022/10/25/13:51:27.482778,114723,1666727487,481747150,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0346, 0.0432)",(),()
2022/10/25/13:51:27.511231,114724,1666727487,510360479,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0345, 0.0432)",(),()
2022/10/25/13:51:27.540030,114725,1666727487,538958311,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0345, 0.0432)",(),()
2022/10/25/13:51:27.569127,114726,1666727487,567739725,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0344, 0.0432)",(),()
2022/10/25/13:51:27.597897,114727,1666727487,596419811,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0343, 0.0432)",(),()
2022/10/25/13:51:27.626268,114728,1666727487,625055789,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0342, 0.0432)",(),()
2022/10/25/13:51:27.654533,114729,1666727487,653815269,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0342, 0.0432)",(),()
2022/10/25/13:51:27.683210,114730,1666727487,682399749,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0341, 0.0432)",(),()
2022/10/25/13:51:27.712386,114731,1666727487,711058616,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.034, 0.0432)",(),()
2022/10/25/13:51:27.740550,114732,1666727487,739789962,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0339, 0.0432)",(),()
2022/10/25/13:51:27.778095,114733,1666727487,776866912,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0339, 0.0432)",(),()
2022/10/25/13:51:27.807306,114734,1666727487,805808305,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0338, 0.0432)",(),()
2022/10/25/13:51:27.835308,114735,1666727487,834132671,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0337, 0.0432)",(),()
2022/10/25/13:51:27.866047,114736,1666727487,862724542,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0336, 0.0432)",(),()
2022/10/25/13:51:27.892509,114737,1666727487,891272544,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0336, 0.0432)",(),()
2022/10/25/13:51:27.921390,114738,1666727487,920019149,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0335, 0.0432)",(),()
2022/10/25/13:51:27.953309,114739,1666727487,948930501,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0334, 0.0432)",(),()
2022/10/25/13:51:27.979458,114740,1666727487,978196144,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0333, 0.0432)",(),()
2022/10/25/13:51:28.007522,114741,1666727488,6361246,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0333, 0.0432)",(),()
2022/10/25/13:51:28.036502,114742,1666727488,34809827,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0332, 0.0432)",(),()
2022/10/25/13:51:28.064650,114743,1666727488,63387393,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0331, 0.0432)",(),()
2022/10/25/13:51:28.093144,114744,1666727488,92049360,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0331, 0.0432)",(),()
2022/10/25/13:51:28.121701,114745,1666727488,120797872,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.033, 0.0432)",(),()
2022/10/25/13:51:28.159781,114746,1666727488,157958745,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0329, 0.0432)",(),()
2022/10/25/13:51:28.190341,114747,1666727488,188139200,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0328, 0.0432)",(),()
2022/10/25/13:51:28.216603,114748,1666727488,215268611,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0327, 0.0432)",(),()
2022/10/25/13:51:28.244361,114749,1666727488,243588209,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0327, 0.0432)",(),()
2022/10/25/13:51:28.272988,114750,1666727488,272188901,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0326, 0.0432)",(),()
2022/10/25/13:51:28.302449,114751,1666727488,301048994,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0325, 0.0432)",(),()
2022/10/25/13:51:28.330830,114752,1666727488,329787492,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0325, 0.0432)",(),()
2022/10/25/13:51:28.360006,114753,1666727488,358712911,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0324, 0.0432)",(),()
2022/10/25/13:51:28.388174,114754,1666727488,387171030,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0323, 0.0432)",(),()
2022/10/25/13:51:28.416580,114755,1666727488,415675640,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0322, 0.0432)",(),()
2022/10/25/13:51:28.445742,114756,1666727488,444288492,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0322, 0.0432)",(),()
2022/10/25/13:51:28.477303,114757,1666727488,473262548,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0321, 0.0432)",(),()
2022/10/25/13:51:28.505817,114758,1666727488,502382993,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.032, 0.0432)",(),()
2022/10/25/13:51:28.532120,114759,1666727488,530640363,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0319, 0.0432)",(),()
2022/10/25/13:51:28.568202,114760,1666727488,567249298,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0318, 0.0432)",(),()
2022/10/25/13:51:28.596618,114761,1666727488,595860481,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0318, 0.0432)",(),()
2022/10/25/13:51:28.625427,114762,1666727488,624519824,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0317, 0.0432)",(),()
2022/10/25/13:51:28.654172,114763,1666727488,653244018,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0316, 0.0432)",(),()
2022/10/25/13:51:28.683972,114764,1666727488,682366371,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0316, 0.0432)",(),()
2022/10/25/13:51:28.712072,114765,1666727488,710718631,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0315, 0.0432)",(),()
2022/10/25/13:51:28.739964,114766,1666727488,739295005,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0314, 0.0432)",(),()
2022/10/25/13:51:28.769063,114767,1666727488,767865896,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0313, 0.0432)",(),()
2022/10/25/13:51:28.797751,114768,1666727488,796635866,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0313, 0.0432)",(),()
2022/10/25/13:51:28.826831,114769,1666727488,825413227,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0312, 0.0432)",(),()
2022/10/25/13:51:28.859143,114770,1666727488,854316949,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0311, 0.0432)",(),()
2022/10/25/13:51:28.885180,114771,1666727488,883412361,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.031, 0.0432)",(),()
2022/10/25/13:51:28.913192,114772,1666727488,911406517,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.031, 0.0432)",(),()
2022/10/25/13:51:28.949825,114773,1666727488,948315382,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0309, 0.0432)",(),()
2022/10/25/13:51:28.977675,114774,1666727488,976850271,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0308, 0.0432)",(),()
2022/10/25/13:51:29.006222,114775,1666727489,5449295,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0307, 0.0432)",(),()
2022/10/25/13:51:29.035483,114776,1666727489,34147024,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0307, 0.0432)",(),()
2022/10/25/13:51:29.067346,114777,1666727489,63379049,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0306, 0.0432)",(),()
2022/10/25/13:51:29.093266,114778,1666727489,91976881,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0305, 0.0432)",(),()
2022/10/25/13:51:29.121455,114779,1666727489,120238780,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0304, 0.0432)",(),()
2022/10/25/13:51:29.150643,114780,1666727489,148953437,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0304, 0.0432)",(),()
2022/10/25/13:51:29.178694,114781,1666727489,177572011,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0303, 0.0432)",(),()
2022/10/25/13:51:29.207724,114782,1666727489,206391811,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0302, 0.0432)",(),()
2022/10/25/13:51:29.236070,114783,1666727489,234869241,,"['joint_1', 'joint_2', 'joint_3']","(0.0321, -0.0302, 0.0432)",(),()
