time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.data.data
2022/10/21/16:49:54.345677,381,1666392594,336273206,,416.6666564941406
2022/10/21/16:49:54.542294,382,1666392594,535273206,,422.5317687988281
2022/10/21/16:49:54.742961,383,1666392594,735273206,,411.7790832519531
2022/10/21/16:49:54.943459,384,1666392594,933273206,,403.9589538574219
2022/10/21/16:49:55.140297,385,1666392595,133273206,,415.68914794921875
2022/10/21/16:49:55.340956,386,1666392595,333273206,,415.68914794921875
2022/10/21/16:49:55.537775,387,1666392595,531273206,,414.7116394042969
2022/10/21/16:49:55.738384,388,1666392595,731273206,,418.6217041015625
2022/10/21/16:49:55.938888,389,1666392595,930273206,,419.5992126464844
2022/10/21/16:49:56.135658,390,1666392596,129273206,,419.5992126464844
2022/10/21/16:49:56.336619,391,1666392596,329273206,,424.4867858886719
2022/10/21/16:49:56.541135,392,1666392596,531273206,,411.7790832519531
2022/10/21/16:49:56.737690,393,1666392596,729532064,,430.3519287109375
2022/10/21/16:49:56.938420,394,1666392596,929532064,,411.7790832519531
2022/10/21/16:49:57.139078,395,1666392597,129532064,,432.3069763183594
2022/10/21/16:49:57.335795,396,1666392597,328532064,,417.6441650390625
2022/10/21/16:49:57.536442,397,1666392597,527532064,,411.7790832519531
2022/10/21/16:49:57.737152,398,1666392597,727532064,,421.5542297363281
2022/10/21/16:49:57.937726,399,1666392597,926532064,,401.0263977050781
2022/10/21/16:49:58.134526,400,1666392598,126532064,,433.28448486328125
2022/10/21/16:49:58.335105,401,1666392598,326532064,,413.7341003417969
2022/10/21/16:49:58.535729,402,1666392598,524532064,,409.82403564453125
2022/10/21/16:49:58.732723,403,1666392598,724532064,,428.39691162109375
2022/10/21/16:49:58.933446,404,1666392598,924532064,,401.0263977050781
2022/10/21/16:49:59.133976,405,1666392599,127532064,,437.1945495605469
2022/10/21/16:49:59.334947,406,1666392599,327105894,,426.4418640136719
2022/10/21/16:49:59.535243,407,1666392599,526105894,,405.9139709472656
2022/10/21/16:49:59.736171,408,1666392599,726105894,,403.9589538574219
2022/10/21/16:49:59.932775,409,1666392599,925105894,,431.3294372558594
2022/10/21/16:50:00.133372,410,1666392600,125105894,,429.3744201660156
2022/10/21/16:50:00.334607,411,1666392600,325105894,,407.8690185546875
2022/10/21/16:50:00.530729,412,1666392600,523105894,,434.2619934082031
2022/10/21/16:50:00.731450,413,1666392600,723105894,,416.6666564941406
2022/10/21/16:50:00.931980,414,1666392600,923105894,,435.239501953125
2022/10/21/16:50:01.128985,415,1666392601,122105894,,418.6217041015625
2022/10/21/16:50:01.329381,416,1666392601,322105894,,421.5542297363281
2022/10/21/16:50:01.530234,417,1666392601,521105894,,403.9589538574219
2022/10/21/16:50:01.730846,418,1666392601,723105894,,429.3744201660156
2022/10/21/16:50:01.931559,419,1666392601,923827543,,410.80157470703125
2022/10/21/16:50:02.132172,420,1666392602,123827543,,434.2619934082031
2022/10/21/16:50:02.329123,421,1666392602,322827543,,432.3069763183594
2022/10/21/16:50:02.529647,422,1666392602,521827543,,433.28448486328125
2022/10/21/16:50:02.730392,423,1666392602,721827543,,430.3519287109375
2022/10/21/16:50:02.930926,424,1666392602,920827543,,417.6441650390625
2022/10/21/16:50:03.127639,425,1666392603,120827543,,423.50927734375
2022/10/21/16:50:03.328269,426,1666392603,320827543,,410.80157470703125
2022/10/21/16:50:03.529022,427,1666392603,518827543,,423.50927734375
2022/10/21/16:50:03.725873,428,1666392603,718827543,,417.6441650390625
2022/10/21/16:50:03.926465,429,1666392603,918827543,,421.5542297363281
2022/10/21/16:50:04.127057,430,1666392604,117827543,,411.7790832519531
2022/10/21/16:50:04.327782,431,1666392604,319827543,,421.5542297363281
2022/10/21/16:50:04.528573,432,1666392604,517230810,,421.5542297363281
2022/10/21/16:50:04.729511,433,1666392604,717230810,,415.68914794921875
2022/10/21/16:50:04.925855,434,1666392604,916230810,,416.6666564941406
2022/10/21/16:50:05.126606,435,1666392605,116230810,,409.82403564453125
2022/10/21/16:50:05.327222,436,1666392605,316230810,,413.7341003417969
2022/10/21/16:50:05.523846,437,1666392605,514230810,,418.6217041015625
2022/10/21/16:50:05.724637,438,1666392605,714230810,,415.68914794921875
2022/10/21/16:50:05.925220,439,1666392605,914230810,,409.82403564453125
2022/10/21/16:50:06.125741,440,1666392606,113230810,,409.82403564453125
2022/10/21/16:50:06.322591,441,1666392606,313230810,,410.80157470703125
2022/10/21/16:50:06.523237,442,1666392606,512230810,,403.9589538574219
2022/10/21/16:50:06.723970,443,1666392606,711230810,,402.9814453125
2022/10/21/16:50:06.924719,444,1666392606,914230810,,403.9589538574219
2022/10/21/16:50:07.125803,445,1666392607,115111722,,404.93646240234375
2022/10/21/16:50:07.322005,446,1666392607,314111722,,402.9814453125
2022/10/21/16:50:07.522575,447,1666392607,513111722,,407.8690185546875
2022/10/21/16:50:07.723312,448,1666392607,713111722,,399.0713806152344
2022/10/21/16:50:07.924039,449,1666392607,912111722,,398.0938415527344
2022/10/21/16:50:08.120787,450,1666392608,112111722,,394.18377685546875
2022/10/21/16:50:08.321435,451,1666392608,312111722,,400.04888916015625
2022/10/21/16:50:08.521962,452,1666392608,510111722,,393.2062683105469
2022/10/21/16:50:08.718916,453,1666392608,710111722,,393.2062683105469
2022/10/21/16:50:08.919588,454,1666392608,910111722,,391.2512512207031
2022/10/21/16:50:09.119976,455,1666392609,109111722,,394.18377685546875
2022/10/21/16:50:09.316969,456,1666392609,309111722,,385.3861389160156
2022/10/21/16:50:09.521575,457,1666392609,511111722,,390.2737121582031
2022/10/21/16:50:09.722333,458,1666392609,711671962,,385.3861389160156
2022/10/21/16:50:09.918949,459,1666392609,910671962,,385.3861389160156
2022/10/21/16:50:10.119826,460,1666392610,110671962,,387.3411865234375
2022/10/21/16:50:10.320298,461,1666392610,310671962,,381.47607421875
2022/10/21/16:50:10.517175,462,1666392610,508671962,,385.3861389160156
2022/10/21/16:50:10.717766,463,1666392610,708671962,,379.52105712890625
2022/10/21/16:50:10.918329,464,1666392610,908671962,,385.3861389160156
2022/10/21/16:50:11.119011,465,1666392611,107671962,,380.4985656738281
2022/10/21/16:50:11.315626,466,1666392611,307671962,,375.6109313964844
2022/10/21/16:50:11.516277,467,1666392611,506671962,,379.52105712890625
2022/10/21/16:50:11.716991,468,1666392611,705671962,,376.5885009765625
2022/10/21/16:50:11.913815,469,1666392611,905671962,,369.745849609375
2022/10/21/16:50:12.118490,470,1666392612,107671962,,380.4985656738281
2022/10/21/16:50:12.319523,471,1666392612,307777061,,369.745849609375
2022/10/21/16:50:12.515788,472,1666392612,506777061,,374.6334228515625
2022/10/21/16:50:12.717237,473,1666392612,706777061,,371.70086669921875
2022/10/21/16:50:12.917076,474,1666392612,905777061,,369.745849609375
2022/10/21/16:50:13.113922,475,1666392613,105777061,,371.70086669921875
2022/10/21/16:50:13.314630,476,1666392613,305777061,,360.94818115234375
2022/10/21/16:50:13.515205,477,1666392613,503777061,,362.9032287597656
2022/10/21/16:50:13.712089,478,1666392613,703777061,,364.8582458496094
2022/10/21/16:50:13.912647,479,1666392613,903777061,,360.94818115234375
2022/10/21/16:50:14.113234,480,1666392614,103777061,,361.92572021484375
2022/10/21/16:50:14.314145,481,1666392614,302777061,,360.94818115234375
2022/10/21/16:50:14.510731,482,1666392614,501777061,,358.0156555175781
2022/10/21/16:50:14.715159,483,1666392614,704777061,,358.0156555175781
2022/10/21/16:50:14.912066,484,1666392614,904451265,,353.1280517578125
2022/10/21/16:50:15.114126,485,1666392615,104451265,,347.2629699707031
2022/10/21/16:50:15.313379,486,1666392615,304451265,,349.2179870605469
2022/10/21/16:50:15.510075,487,1666392615,502451265,,350.1955261230469
2022/10/21/16:50:15.710674,488,1666392615,702451265,,351.17303466796875
2022/10/21/16:50:15.911424,489,1666392615,902451265,,348.240478515625
2022/10/21/16:50:16.112070,490,1666392616,101451265,,350.1955261230469
2022/10/21/16:50:16.308871,491,1666392616,301451265,,347.2629699707031
2022/10/21/16:50:16.509532,492,1666392616,500451265,,342.3753967285156
2022/10/21/16:50:16.710098,493,1666392616,699451265,,343.3529052734375
2022/10/21/16:50:16.906859,494,1666392616,899451265,,341.3978576660156
2022/10/21/16:50:17.107605,495,1666392617,99451265,,341.3978576660156
2022/10/21/16:50:17.308410,496,1666392617,300451265,,339.4428405761719
2022/10/21/16:50:17.509189,497,1666392617,500277580,,340.42034912109375
2022/10/21/16:50:17.709715,498,1666392617,700277580,,341.3978576660156
2022/10/21/16:50:17.910339,499,1666392617,899277580,,338.4653015136719
2022/10/21/16:50:18.107260,500,1666392618,99277580,,337.48779296875
2022/10/21/16:50:18.307705,501,1666392618,299277580,,334.55523681640625
2022/10/21/16:50:18.508474,502,1666392618,498277580,,336.5102844238281
2022/10/21/16:50:18.705184,503,1666392618,697277580,,336.5102844238281
2022/10/21/16:50:18.905753,504,1666392618,897277580,,332.6002197265625
2022/10/21/16:50:19.106389,505,1666392619,97277580,,332.6002197265625
2022/10/21/16:50:19.307279,506,1666392619,296277580,,330.6451721191406
2022/10/21/16:50:19.503830,507,1666392619,495277580,,331.6227111816406
2022/10/21/16:50:19.704494,508,1666392619,695277580,,334.55523681640625
2022/10/21/16:50:19.905097,509,1666392619,897277580,,325.7575988769531
2022/10/21/16:50:20.105898,510,1666392620,98301305,,330.6451721191406
2022/10/21/16:50:20.306437,511,1666392620,298301305,,328.6901550292969
2022/10/21/16:50:20.507150,512,1666392620,496301305,,327.712646484375
2022/10/21/16:50:20.704045,513,1666392620,696301305,,323.8025207519531
2022/10/21/16:50:20.904680,514,1666392620,896301305,,319.8924560546875
2022/10/21/16:50:21.105272,515,1666392621,95301305,,329.66766357421875
2022/10/21/16:50:21.302015,516,1666392621,295301305,,325.7575988769531
2022/10/21/16:50:21.502635,517,1666392621,494301305,,332.6002197265625
2022/10/21/16:50:21.703396,518,1666392621,693301305,,325.7575988769531
2022/10/21/16:50:21.900006,519,1666392621,893301305,,322.82501220703125
2022/10/21/16:50:22.100641,520,1666392622,93301305,,325.7575988769531
2022/10/21/16:50:22.301271,521,1666392622,292301305,,323.8025207519531
2022/10/21/16:50:22.502449,522,1666392622,494301305,,321.8475036621094
2022/10/21/16:50:22.702922,523,1666392622,693019617,,323.8025207519531
2022/10/21/16:50:22.903556,524,1666392622,893019617,,319.8924560546875
2022/10/21/16:50:23.100147,525,1666392623,92019617,,322.82501220703125
2022/10/21/16:50:23.300718,526,1666392623,292019617,,321.8475036621094
2022/10/21/16:50:23.501364,527,1666392623,491019617,,322.82501220703125
2022/10/21/16:50:23.698186,528,1666392623,690019617,,321.8475036621094
2022/10/21/16:50:23.898940,529,1666392623,890019617,,321.8475036621094
2022/10/21/16:50:24.099479,530,1666392624,90019617,,318.9149475097656
2022/10/21/16:50:24.300209,531,1666392624,289019617,,328.6901550292969
2022/10/21/16:50:24.497049,532,1666392624,488019617,,315.0048828125
2022/10/21/16:50:24.697531,533,1666392624,688019617,,315.9823913574219
2022/10/21/16:50:24.898321,534,1666392624,887019617,,315.0048828125
2022/10/21/16:50:25.099042,535,1666392625,89019617,,315.0048828125
2022/10/21/16:50:25.299630,536,1666392625,288427890,,314.0273742675781
2022/10/21/16:50:25.500243,537,1666392625,487427890,,313.0498352050781
2022/10/21/16:50:25.697037,538,1666392625,687427890,,313.0498352050781
2022/10/21/16:50:25.897846,539,1666392625,887427890,,315.0048828125
2022/10/21/16:50:26.098387,540,1666392626,86427890,,312.07232666015625
2022/10/21/16:50:26.295007,541,1666392626,285427890,,310.1173095703125
2022/10/21/16:50:26.495696,542,1666392626,485427890,,312.07232666015625
2022/10/21/16:50:26.696789,543,1666392626,684427890,,310.1173095703125
2022/10/21/16:50:26.893134,544,1666392626,884427890,,308.1622619628906
2022/10/21/16:50:27.093808,545,1666392627,84427890,,312.07232666015625
2022/10/21/16:50:27.294412,546,1666392627,282427890,,310.1173095703125
2022/10/21/16:50:27.495251,547,1666392627,482427890,,308.1622619628906
2022/10/21/16:50:27.695837,548,1666392627,685427890,,308.1622619628906
2022/10/21/16:50:27.896656,549,1666392627,887472358,,310.1173095703125
2022/10/21/16:50:28.093174,550,1666392628,86472358,,308.1622619628906
2022/10/21/16:50:28.293901,551,1666392628,285472358,,310.1173095703125
2022/10/21/16:50:28.494575,552,1666392628,485472358,,301.31964111328125
2022/10/21/16:50:28.695253,553,1666392628,684472358,,302.29718017578125
2022/10/21/16:50:28.892071,554,1666392628,884472358,,300.3421325683594
2022/10/21/16:50:29.093015,555,1666392629,84472358,,305.2297058105469
2022/10/21/16:50:29.293236,556,1666392629,282472358,,306.2072448730469
2022/10/21/16:50:29.489959,557,1666392629,482472358,,305.2297058105469
2022/10/21/16:50:29.692482,558,1666392629,682472358,,308.1622619628906
2022/10/21/16:50:29.891254,559,1666392629,881472358,,306.2072448730469
2022/10/21/16:50:30.088136,560,1666392630,81472358,,305.2297058105469
2022/10/21/16:50:30.292708,561,1666392630,283472358,,298.3871154785156
2022/10/21/16:50:30.493357,562,1666392630,480017650,,303.2746887207031
2022/10/21/16:50:30.690046,563,1666392630,680017650,,300.3421325683594
2022/10/21/16:50:30.890891,564,1666392630,880017650,,296.43206787109375
2022/10/21/16:50:31.091403,565,1666392631,79017650,,297.4095764160156
2022/10/21/16:50:31.288245,566,1666392631,278017650,,300.3421325683594
2022/10/21/16:50:31.488794,567,1666392631,478017650,,298.3871154785156
2022/10/21/16:50:31.689492,568,1666392631,677017650,,300.3421325683594
2022/10/21/16:50:31.886389,569,1666392631,877017650,,294.47705078125
2022/10/21/16:50:32.086981,570,1666392632,77017650,,296.43206787109375
2022/10/21/16:50:32.287469,571,1666392632,275017650,,291.54449462890625
2022/10/21/16:50:32.488259,572,1666392632,475017650,,289.5894470214844
2022/10/21/16:50:32.684923,573,1666392632,675017650,,290.5669860839844
2022/10/21/16:50:32.889687,574,1666392632,877017650,,301.31964111328125
2022/10/21/16:50:33.087161,575,1666392633,77802957,,292.5220031738281
2022/10/21/16:50:33.287026,576,1666392633,277802957,,288.6119384765625
2022/10/21/16:50:33.487659,577,1666392633,477802957,,287.6344299316406
2022/10/21/16:50:33.688427,578,1666392633,676802957,,294.47705078125
2022/10/21/16:50:33.885227,579,1666392633,876802957,,291.54449462890625
2022/10/21/16:50:34.085744,580,1666392634,75802957,,294.47705078125
2022/10/21/16:50:34.286527,581,1666392634,274802957,,291.54449462890625
2022/10/21/16:50:34.483708,582,1666392634,474802957,,294.47705078125
2022/10/21/16:50:34.683853,583,1666392634,674802957,,286.65692138671875
2022/10/21/16:50:34.884398,584,1666392634,873802957,,289.5894470214844
2022/10/21/16:50:35.081237,585,1666392635,72802957,,289.5894470214844
2022/10/21/16:50:35.282114,586,1666392635,272802957,,291.54449462890625
2022/10/21/16:50:35.482941,587,1666392635,474802957,,286.65692138671875
2022/10/21/16:50:35.683796,588,1666392635,675704612,,287.6344299316406
2022/10/21/16:50:35.883985,589,1666392635,875704612,,286.65692138671875
2022/10/21/16:50:36.085763,590,1666392636,73704612,,287.6344299316406
2022/10/21/16:50:36.281715,591,1666392636,273704612,,288.6119384765625
2022/10/21/16:50:36.482178,592,1666392636,473704612,,285.67938232421875
2022/10/21/16:50:36.682729,593,1666392636,672704612,,286.65692138671875
2022/10/21/16:50:36.879824,594,1666392636,872704612,,279.8143005371094
2022/10/21/16:50:37.080034,595,1666392637,71704612,,289.5894470214844
2022/10/21/16:50:37.280643,596,1666392637,270704612,,284.7018737792969
2022/10/21/16:50:37.481391,597,1666392637,470704612,,284.7018737792969
2022/10/21/16:50:37.678078,598,1666392637,670704612,,283.724365234375
2022/10/21/16:50:37.878950,599,1666392637,870704612,,282.7468566894531
2022/10/21/16:50:38.079351,600,1666392638,71704612,,276.8817443847656
2022/10/21/16:50:38.280239,601,1666392638,270504940,,285.67938232421875
2022/10/21/16:50:38.480903,602,1666392638,470504940,,281.7693176269531
2022/10/21/16:50:38.681368,603,1666392638,669504940,,277.8592529296875
2022/10/21/16:50:38.878165,604,1666392638,869504940,,278.8367919921875
2022/10/21/16:50:39.079444,605,1666392639,68504940,,278.8367919921875
2022/10/21/16:50:39.281637,606,1666392639,267504940,,273.94915771484375
2022/10/21/16:50:39.476163,607,1666392639,467504940,,278.8367919921875
2022/10/21/16:50:39.676824,608,1666392639,667504940,,278.8367919921875
2022/10/21/16:50:39.877822,609,1666392639,866504940,,281.7693176269531
2022/10/21/16:50:40.074379,610,1666392640,65504940,,271.0166015625
2022/10/21/16:50:40.274903,611,1666392640,265504940,,276.8817443847656
2022/10/21/16:50:40.475903,612,1666392640,464504940,,273.94915771484375
2022/10/21/16:50:40.676281,613,1666392640,666504940,,281.7693176269531
2022/10/21/16:50:40.877280,614,1666392640,865904630,,271.0166015625
2022/10/21/16:50:41.077694,615,1666392641,64904630,,279.8143005371094
2022/10/21/16:50:41.275033,616,1666392641,264904630,,276.8817443847656
2022/10/21/16:50:41.475002,617,1666392641,464904630,,269.06158447265625
2022/10/21/16:50:41.675645,618,1666392641,663904630,,267.1065368652344
2022/10/21/16:50:41.872712,619,1666392641,862904630,,275.90423583984375
2022/10/21/16:50:42.073134,620,1666392642,62904630,,268.08404541015625
2022/10/21/16:50:42.273850,621,1666392642,261904630,,271.0166015625
2022/10/21/16:50:42.474608,622,1666392642,461904630,,270.0390930175781
2022/10/21/16:50:42.672186,623,1666392642,661904630,,267.1065368652344
2022/10/21/16:50:42.872233,624,1666392642,860904630,,271.9941101074219
2022/10/21/16:50:43.072724,625,1666392643,59904630,,269.06158447265625
2022/10/21/16:50:43.273270,626,1666392643,262904630,,265.1515197753906
2022/10/21/16:50:43.473937,627,1666392643,464912858,,266.1290283203125
2022/10/21/16:50:43.674782,628,1666392643,663912858,,270.0390930175781
2022/10/21/16:50:43.871250,629,1666392643,862912858,,264.1739807128906
2022/10/21/16:50:44.072112,630,1666392644,62912858,,266.1290283203125
2022/10/21/16:50:44.272697,631,1666392644,261912858,,266.1290283203125
2022/10/21/16:50:44.469372,632,1666392644,461912858,,266.1290283203125
2022/10/21/16:50:44.670006,633,1666392644,661912858,,260.263916015625
2022/10/21/16:50:44.870709,634,1666392644,859912858,,265.1515197753906
2022/10/21/16:50:45.067339,635,1666392645,59912858,,268.08404541015625
2022/10/21/16:50:45.268079,636,1666392645,259912858,,266.1290283203125
2022/10/21/16:50:45.468668,637,1666392645,458912858,,260.263916015625
2022/10/21/16:50:45.669412,638,1666392645,658912858,,261.241455078125
2022/10/21/16:50:45.870064,639,1666392645,860912858,,262.2189636230469
2022/10/21/16:50:46.070789,640,1666392646,58547962,,258.30889892578125
2022/10/21/16:50:46.267579,641,1666392646,258547962,,259.2864074707031
2022/10/21/16:50:46.468163,642,1666392646,458547962,,262.2189636230469
2022/10/21/16:50:46.669458,643,1666392646,658547962,,260.263916015625
2022/10/21/16:50:46.869479,644,1666392646,856547962,,257.3313903808594
2022/10/21/16:50:47.066156,645,1666392647,56547962,,260.263916015625
2022/10/21/16:50:47.267319,646,1666392647,256547962,,262.2189636230469
2022/10/21/16:50:47.467721,647,1666392647,455547962,,256.3538513183594
2022/10/21/16:50:47.664494,648,1666392647,655547962,,265.1515197753906
2022/10/21/16:50:47.864955,649,1666392647,854547962,,258.30889892578125
2022/10/21/16:50:48.065557,650,1666392648,53547962,,261.241455078125
2022/10/21/16:50:48.262399,651,1666392648,253547962,,258.30889892578125
2022/10/21/16:50:48.466979,652,1666392648,455547962,,255.3763427734375
2022/10/21/16:50:48.667699,653,1666392648,655091823,,255.3763427734375
2022/10/21/16:50:48.864310,654,1666392648,855091823,,252.4438018798828
2022/10/21/16:50:49.065114,655,1666392649,55091823,,254.39883422851562
2022/10/21/16:50:49.266658,656,1666392649,254091823,,256.3538513183594
2022/10/21/16:50:49.462483,657,1666392649,454091823,,251.46627807617188
2022/10/21/16:50:49.663014,658,1666392649,653091823,,254.39883422851562
2022/10/21/16:50:49.863849,659,1666392649,852091823,,248.5337371826172
2022/10/21/16:50:50.060653,660,1666392650,52091823,,248.5337371826172
2022/10/21/16:50:50.261127,661,1666392650,252091823,,249.51124572753906
2022/10/21/16:50:50.461682,662,1666392650,451091823,,245.60118103027344
2022/10/21/16:50:50.662452,663,1666392650,650091823,,246.57870483398438
2022/10/21/16:50:50.859036,664,1666392650,850091823,,248.5337371826172
2022/10/21/16:50:51.064353,665,1666392651,52091823,,249.51124572753906
2022/10/21/16:50:51.260783,666,1666392651,252927436,,244.62367248535156
2022/10/21/16:50:51.461291,667,1666392651,452927436,,250.48876953125
2022/10/21/16:50:51.662045,668,1666392651,651927436,,249.51124572753906
2022/10/21/16:50:51.862599,669,1666392651,850927436,,244.62367248535156
2022/10/21/16:50:52.059379,670,1666392652,50927436,,251.46627807617188
2022/10/21/16:50:52.260353,671,1666392652,250927436,,244.62367248535156
2022/10/21/16:50:52.460687,672,1666392652,449927436,,254.39883422851562
2022/10/21/16:50:52.657481,673,1666392652,648927436,,249.51124572753906
2022/10/21/16:50:52.858276,674,1666392652,848927436,,249.51124572753906
2022/10/21/16:50:53.058765,675,1666392653,47927436,,247.55621337890625
2022/10/21/16:50:53.255924,676,1666392653,247927436,,250.48876953125
2022/10/21/16:50:53.456528,677,1666392653,447927436,,246.57870483398438
2022/10/21/16:50:53.656769,678,1666392653,648927436,,244.62367248535156
2022/10/21/16:50:53.857414,679,1666392653,848951639,,243.64614868164062
2022/10/21/16:50:54.058199,680,1666392654,48951639,,238.75857543945312
2022/10/21/16:50:54.260472,681,1666392654,247951639,,244.62367248535156
2022/10/21/16:50:54.455797,682,1666392654,446951639,,238.75857543945312
2022/10/21/16:50:54.656369,683,1666392654,646951639,,242.66864013671875
2022/10/21/16:50:54.856835,684,1666392654,845951639,,239.736083984375
2022/10/21/16:50:55.053664,685,1666392655,45951639,,242.66864013671875
2022/10/21/16:50:55.254175,686,1666392655,245951639,,243.64614868164062
2022/10/21/16:50:55.454758,687,1666392655,443951639,,242.66864013671875
2022/10/21/16:50:55.655583,688,1666392655,643951639,,238.75857543945312
2022/10/21/16:50:55.852232,689,1666392655,843951639,,238.75857543945312
2022/10/21/16:50:56.053061,690,1666392656,42951639,,240.71360778808594
2022/10/21/16:50:56.253831,691,1666392656,244951639,,238.75857543945312
2022/10/21/16:50:56.454437,692,1666392656,445710720,,239.736083984375
2022/10/21/16:50:56.655202,693,1666392656,645710720,,241.6911163330078
2022/10/21/16:50:56.855707,694,1666392656,844710720,,239.736083984375
2022/10/21/16:50:57.052302,695,1666392657,44710720,,245.60118103027344
2022/10/21/16:50:57.253153,696,1666392657,244710720,,238.75857543945312
2022/10/21/16:50:57.453907,697,1666392657,442710720,,235.82601928710938
2022/10/21/16:50:57.650523,698,1666392657,642710720,,240.71360778808594
2022/10/21/16:50:57.851554,699,1666392657,842710720,,236.8035430908203
2022/10/21/16:50:58.051848,700,1666392658,41710720,,236.8035430908203
2022/10/21/16:50:58.248506,701,1666392658,241710720,,232.8934783935547
2022/10/21/16:50:58.449216,702,1666392658,440710720,,232.8934783935547
2022/10/21/16:50:58.650079,703,1666392658,639710720,,231.91595458984375
2022/10/21/16:50:58.850615,704,1666392658,842710720,,230.93844604492188
2022/10/21/16:50:59.051477,705,1666392659,41136159,,238.75857543945312
2022/10/21/16:50:59.251971,706,1666392659,240136159,,241.6911163330078
2022/10/21/16:50:59.448515,707,1666392659,439136159,,238.75857543945312
2022/10/21/16:50:59.649326,708,1666392659,639136159,,228.98341369628906
2022/10/21/16:50:59.849967,709,1666392659,838136159,,229.96092224121094
2022/10/21/16:51:00.046703,710,1666392660,38136159,,227.02838134765625
2022/10/21/16:51:00.247549,711,1666392660,238136159,,235.82601928710938
2022/10/21/16:51:00.448081,712,1666392660,436136159,,228.98341369628906
2022/10/21/16:51:00.648851,713,1666392660,636136159,,229.96092224121094
2022/10/21/16:51:00.845389,714,1666392660,836136159,,231.91595458984375
2022/10/21/16:51:01.046416,715,1666392661,35136159,,231.91595458984375
2022/10/21/16:51:01.246982,716,1666392661,234136159,,229.96092224121094
2022/10/21/16:51:01.447547,717,1666392661,437136159,,228.00588989257812
2022/10/21/16:51:01.648168,718,1666392661,639116493,,228.98341369628906
2022/10/21/16:51:01.848927,719,1666392661,838116493,,231.91595458984375
2022/10/21/16:51:02.045656,720,1666392662,38116493,,221.16322326660156
2022/10/21/16:51:02.246521,721,1666392662,237116493,,227.02838134765625
2022/10/21/16:51:02.446885,722,1666392662,436116493,,228.98341369628906
2022/10/21/16:51:02.643576,723,1666392662,636116493,,226.0508575439453
2022/10/21/16:51:02.844502,724,1666392662,836116493,,225.0732879638672
2022/10/21/16:51:03.044816,725,1666392663,35116493,,228.00588989257812
2022/10/21/16:51:03.245178,726,1666392663,234116493,,228.00588989257812
2022/10/21/16:51:03.442247,727,1666392663,434116493,,231.91595458984375
2022/10/21/16:51:03.642995,728,1666392663,633116493,,225.0732879638672
2022/10/21/16:51:03.843570,729,1666392663,833116493,,224.0957794189453
2022/10/21/16:51:04.044477,730,1666392664,35116493,,226.0508575439453
2022/10/21/16:51:04.246410,731,1666392664,233748735,,223.11825561523438
2022/10/21/16:51:04.441773,732,1666392664,433748735,,229.96092224121094
2022/10/21/16:51:04.642337,733,1666392664,633748735,,226.0508575439453
2022/10/21/16:51:04.843021,734,1666392664,832748735,,223.11825561523438
2022/10/21/16:51:05.039834,735,1666392665,32748735,,219.20819091796875
2022/10/21/16:51:05.240499,736,1666392665,231748735,,230.93844604492188
2022/10/21/16:51:05.441122,737,1666392665,430748735,,218.23068237304688
2022/10/21/16:51:05.642039,738,1666392665,630748735,,220.1857147216797
2022/10/21/16:51:05.838486,739,1666392665,830748735,,222.1407470703125
2022/10/21/16:51:06.039227,740,1666392666,29748735,,226.0508575439453
2022/10/21/16:51:06.239893,741,1666392666,228748735,,222.1407470703125
2022/10/21/16:51:06.436779,742,1666392666,428748735,,217.25315856933594
2022/10/21/16:51:06.641336,743,1666392666,631748735,,223.11825561523438
2022/10/21/16:51:06.842039,744,1666392666,830512657,,220.1857147216797
2022/10/21/16:51:07.038827,745,1666392667,29512657,,222.1407470703125
2022/10/21/16:51:07.239409,746,1666392667,229512657,,219.20819091796875
2022/10/21/16:51:07.440075,747,1666392667,428512657,,222.1407470703125
2022/10/21/16:51:07.636695,748,1666392667,628512657,,224.0957794189453
2022/10/21/16:51:07.837294,749,1666392667,828512657,,225.0732879638672
2022/10/21/16:51:08.038071,750,1666392668,26512657,,226.0508575439453
2022/10/21/16:51:08.234644,751,1666392668,226512657,,215.29812622070312
2022/10/21/16:51:08.435387,752,1666392668,426512657,,220.1857147216797
2022/10/21/16:51:08.637542,753,1666392668,625512657,,211.3880615234375
2022/10/21/16:51:08.837144,754,1666392668,825512657,,216.27565002441406
2022/10/21/16:51:09.033765,755,1666392669,24512657,,220.1857147216797
2022/10/21/16:51:09.238300,756,1666392669,226512657,,215.29812622070312
2022/10/21/16:51:09.434835,757,1666392669,427359714,,217.25315856933594
2022/10/21/16:51:09.635468,758,1666392669,627359714,,215.29812622070312
2022/10/21/16:51:09.836246,759,1666392669,826359714,,221.16322326660156
2022/10/21/16:51:10.032953,760,1666392670,25359714,,215.29812622070312
2022/10/21/16:51:10.233805,761,1666392670,225359714,,213.3430938720703
2022/10/21/16:51:10.434152,762,1666392670,424359714,,215.29812622070312
2022/10/21/16:51:10.636513,763,1666392670,624359714,,218.23068237304688
2022/10/21/16:51:10.831723,764,1666392670,824359714,,218.23068237304688
2022/10/21/16:51:11.032437,765,1666392671,22359714,,216.27565002441406
2022/10/21/16:51:11.233001,766,1666392671,222359714,,212.36558532714844
2022/10/21/16:51:11.429621,767,1666392671,422359714,,212.36558532714844
2022/10/21/16:51:11.630473,768,1666392671,622359714,,215.29812622070312
